Level,Type,Flow,Year,Source,Item,Amount
Union,supplementary,expenditure,2012,Expenditure for loans,Environmental Conservation and Forestry,0
Union,supplementary,expenditure,2012,Expenditure for loans,Electric Power No.(2),0
Union,supplementary,expenditure,2012,Expenditure for loans,Commerce,0
Union,supplementary,expenditure,2012,Expenditure for loans,Hotel and Tourism,0
Union,supplementary,expenditure,2012,Expenditure for loans,Sports,0
Union,supplementary,expenditure,2012,Expenditure for loans,Education,0
Union,supplementary,expenditure,2012,Expenditure for loans,Health,0
Union,supplementary,expenditure,2012,Expenditure for loans,Pension and Rewards,0
Union,supplementary,expenditure,2012,Expenditure for loans,Rewards and Lump Sum Pension,0
Union,supplementary,expenditure,2012,Expenditure for loans,President,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Government,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Parliament,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Supreme Court,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Attorney General,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Auditor General,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Election Commission,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Civil Service Board,0
Union,supplementary,expenditure,2012,Expenditure for loans,Union Constitutional Court,0
Union,supplementary,expenditure,2013,Expenditure for loans,Defence,94.699
Union,supplementary,expenditure,2013,Expenditure for loans,Border Affairs,51
Union,supplementary,expenditure,2013,Expenditure for loans,Agriculture and Irrigation,1691.577
Union,supplementary,expenditure,2013,Expenditure for loans,Finance and Revenue,14377.449
Union,supplementary,expenditure,2013,Expenditure for loans,Electric Power,1465.795
Union,supplementary,expenditure,2013,Expenditure for loans,"Social Welfare, Relief and Resettlement",3.115
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Industry,850.447
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Rail Transportation,824.788
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Construction,252.32
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Transportation,34.307
Union,supplementary,expenditure,2013,Expenditure for loans,"SEEs under the Ministry of Communications, Posts and Telegraphs",1940.734
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Energy,4735.968
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Environmental Conservation and Forestry,34.77
Union,supplementary,expenditure,2013,Expenditure for loans,SEEs under the Ministry of Industry No. (2),1366.238
Union,supplementary,expenditure,2014,Expenditure for loans,Home Affairs,0.96
Union,supplementary,expenditure,2014,Expenditure for loans,Defence,16.835
Union,supplementary,expenditure,2014,Expenditure for loans,Border Affairs,6
Union,supplementary,expenditure,2014,Expenditure for loans,Agriculture and Irrigation,2436.082
Union,supplementary,expenditure,2014,Expenditure for loans,Transportation,753.554
Union,supplementary,expenditure,2014,Expenditure for loans,Electric Power,270.341
Union,supplementary,expenditure,2014,Expenditure for loans,SEEs under the Ministry of Industry,1282.943
Union,supplementary,expenditure,2014,Expenditure for loans,SEEs under the Ministry of Rail Transportation,2099.059
Union,supplementary,expenditure,2014,Expenditure for loans,SEEs under the Ministry of Construction,69.52
Union,supplementary,expenditure,2014,Expenditure for loans,SEEs under the Ministry of Electricity Power,2005.978
Union,supplementary,expenditure,2014,Expenditure for loans,"SEEs under the Ministry of Communications, Posts and Telegraphs",2499.719
Union,supplementary,expenditure,2014,Expenditure for loans,SEEs under the Ministry of Energy,1609.555
Union,supplementary,expenditure,2014,Expenditure for loans,Garrison City,0
Union,supplementary,expenditure,2014,Expenditure for loans,NPT,0
Union,supplementary,expenditure,2015,Expenditure for loans,Defence,3.274
Union,supplementary,expenditure,2015,Expenditure for loans,SEEs under the Ministry of Electricity Power,387.931
Union,supplementary,expenditure,2015,Expenditure for loans,SEEs under the Ministry of Industry,30.858
Union,supplementary,expenditure,2016,Expenditure for loans,Home Affairs,5.854
Union,supplementary,expenditure,2016,Expenditure for loans,Defence,47.673
Union,supplementary,expenditure,2016,Expenditure for loans,Border Affairs,25.5
Union,supplementary,expenditure,2016,Expenditure for loans,Co-operative,7852.845
Union,supplementary,expenditure,2016,Expenditure for loans,Agriculture and Irrigation,1565.116
Union,supplementary,expenditure,2016,Expenditure for loans,Livestock and Fisheries,73.233
Union,supplementary,expenditure,2016,Expenditure for loans,Electric Power,1361.493
Union,supplementary,expenditure,2016,Expenditure for loans,Construction,616.913
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry Communication and Information Technology,4042.358
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Environmental Conservation and Forestry,176
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Electricity Power,4931.538
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Energy,16380.51
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Industry,5472.134
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Mines,15.464
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Rail Transportation,4243.222
Union,supplementary,expenditure,2016,Expenditure for loans,SEEs under the Ministry of Transportation,9.631
Union,approved,expenditure,2012,Investment in Orgs,Home Affairs,0
Union,approved,expenditure,2012,Investment in Orgs,Defence,0
Union,approved,expenditure,2012,Investment in Orgs,Border Affairs,0
Union,approved,expenditure,2012,Investment in Orgs,Foreign Affairs,0
Union,approved,expenditure,2012,Investment in Orgs,Information,0
Union,approved,expenditure,2012,Investment in Orgs,Culture,0
Union,approved,expenditure,2012,Investment in Orgs,Agriculture and Irrigation,0
Union,approved,expenditure,2012,Investment in Orgs,Religious Affairs,0
Union,approved,expenditure,2012,Investment in Orgs,Co-operative,0
Union,approved,expenditure,2012,Investment in Orgs,Livestock and Fisheries,0
Union,approved,expenditure,2012,Investment in Orgs,Industry,0
Union,approved,expenditure,2012,Investment in Orgs,Rail Transportation,0
Union,approved,expenditure,2012,Investment in Orgs,Mines,0
Union,approved,expenditure,2012,Investment in Orgs,Construction,0
Union,approved,expenditure,2012,Investment in Orgs,Finance and Revenue,17.5
Union,approved,expenditure,2012,Investment in Orgs,Electric Power,0
Union,approved,expenditure,2012,Investment in Orgs,National Planning and Economic Development,0
Union,approved,expenditure,2012,Investment in Orgs,"Labour, Employment and Social Security ",0
Union,approved,expenditure,2012,Investment in Orgs,"Social Welfare, Relief and Resettlement",0
Union,approved,expenditure,2012,Investment in Orgs,Transportation,0
Union,approved,expenditure,2012,Investment in Orgs,"Communications, Posts And Telegraphs",0
Union,approved,expenditure,2012,Investment in Orgs,Energy,0
Union,approved,expenditure,2012,Investment in Orgs,Immigration and Populations,0
Union,approved,expenditure,2012,Investment in Orgs,Science and Technology,0
Union,approved,expenditure,2012,Investment in Orgs,Environmental Conservation and Forestry,0
Union,approved,expenditure,2012,Investment in Orgs,Electric Power No.(2),0
Union,approved,expenditure,2012,Investment in Orgs,Commerce,1500
Union,approved,expenditure,2012,Investment in Orgs,Hotel and Tourism,0
Union,approved,expenditure,2012,Investment in Orgs,Sports,0
Union,approved,expenditure,2012,Investment in Orgs,Education,0
Union,approved,expenditure,2012,Investment in Orgs,Health,0
Union,approved,expenditure,2012,Investment in Orgs,Pension and Rewards,0
Union,approved,expenditure,2012,Investment in Orgs,Rewards and Lump Sum Pension,0
Union,approved,expenditure,2012,Investment in Orgs,President,0
Union,approved,expenditure,2012,Investment in Orgs,Union Government,0
Union,approved,expenditure,2012,Investment in Orgs,Union Parliament,0
Union,approved,expenditure,2012,Investment in Orgs,Union Supreme Court,0
Union,approved,expenditure,2012,Investment in Orgs,Union Attorney General,0
Union,approved,expenditure,2012,Investment in Orgs,Union Auditor General,0
Union,approved,expenditure,2012,Investment in Orgs,Union Election Commission,0
Union,approved,expenditure,2012,Investment in Orgs,Union Civil Service Board,0
Union,approved,expenditure,2012,Investment in Orgs,Union Constitutional Court,0
Union,approved,expenditure,2013,Investment in Orgs,Co-operative,1971.187
Union,approved,expenditure,2013,Investment in Orgs,Finance and Revenue,1191.523
Union,approved,expenditure,2015,Investment in Orgs,Commerce,1838.35
Union,approved,expenditure,2015,Investment in Orgs,Finance and Revenue,21196.39
Union,approved,expenditure,2015,Investment in Orgs,Construction,2000
Union,approved,expenditure,2015,Investment in Orgs,SEEs under the Ministry of Energy,136612
Union,approved,expenditure,2015,Investment in Orgs,SEEs under the Ministry of Finance and Revenue,16620
Union,approved,expenditure,2015,Investment in Orgs,SEEs under the Ministry of Construction,500
Union,approved,expenditure,2016,Investment in Orgs,Environmental Conservation and Forestry,25
Union,approved,expenditure,2016,Investment in Orgs,Commerce,2138.936
Union,approved,expenditure,2016,Investment in Orgs,Finance and Revenue,44690.354
Union,approved,expenditure,2016,Investment in Orgs,Construction,5000
Union,approved,expenditure,2017,Investment in Orgs,Commerce,50
Union,approved,expenditure,2017,Investment in Orgs,Finance and Revenue,6852.159
Union,approved,expenditure,2017,Investment in Orgs,Construction,10000
Union,approved,expenditure,2017,Investment in Orgs,SEEs under the Ministry of Finance and Revenue,35544.359
Union,supplementary,expenditure,2012,Investment in Orgs,Home Affairs,0
Union,supplementary,expenditure,2012,Investment in Orgs,Defence,0
Union,supplementary,expenditure,2012,Investment in Orgs,Border Affairs,0
Union,supplementary,expenditure,2012,Investment in Orgs,Foreign Affairs,0
Union,supplementary,expenditure,2012,Investment in Orgs,Information,0
Union,supplementary,expenditure,2012,Investment in Orgs,Culture,0
Union,supplementary,expenditure,2012,Investment in Orgs,Agriculture and Irrigation,0
Union,supplementary,expenditure,2012,Investment in Orgs,Religious Affairs,0
Union,supplementary,expenditure,2012,Investment in Orgs,Co-operative,0
Union,supplementary,expenditure,2012,Investment in Orgs,Livestock and Fisheries,0
Union,supplementary,expenditure,2012,Investment in Orgs,Industry,0
Union,supplementary,expenditure,2012,Investment in Orgs,Rail Transportation,0
Union,supplementary,expenditure,2012,Investment in Orgs,Mines,0
Union,supplementary,expenditure,2012,Investment in Orgs,Construction,0
Union,supplementary,expenditure,2012,Investment in Orgs,Finance and Revenue,0
Union,supplementary,expenditure,2012,Investment in Orgs,Electric Power,0
Union,supplementary,expenditure,2012,Investment in Orgs,National Planning and Economic Development,0
Union,supplementary,expenditure,2012,Investment in Orgs,"Labour, Employment and Social Security ",0
Union,supplementary,expenditure,2012,Investment in Orgs,"Social Welfare, Relief and Resettlement",0
Union,supplementary,expenditure,2012,Investment in Orgs,Transportation,0
Union,supplementary,expenditure,2012,Investment in Orgs,"Communications, Posts And Telegraphs",0
Union,supplementary,expenditure,2012,Investment in Orgs,Energy,0
Union,supplementary,expenditure,2012,Investment in Orgs,Immigration and Populations,0
Union,supplementary,expenditure,2012,Investment in Orgs,Science and Technology,0
Union,supplementary,expenditure,2012,Investment in Orgs,Environmental Conservation and Forestry,0
Union,supplementary,expenditure,2012,Investment in Orgs,Electric Power No.(2),0
Union,supplementary,expenditure,2012,Investment in Orgs,Commerce,0
Union,supplementary,expenditure,2012,Investment in Orgs,Hotel and Tourism,0
Union,supplementary,expenditure,2012,Investment in Orgs,Sports,0
Union,supplementary,expenditure,2012,Investment in Orgs,Education,0
Union,supplementary,expenditure,2012,Investment in Orgs,Health,0
Union,supplementary,expenditure,2012,Investment in Orgs,Pension and Rewards,0
Union,supplementary,expenditure,2012,Investment in Orgs,Rewards and Lump Sum Pension,0
Union,supplementary,expenditure,2012,Investment in Orgs,President,0
Union,supplementary,expenditure,2012,Investment in Orgs,Union Government,0
